,pdb_id,num_interface,status
96995,7a32,4,Current
96996,7a33,1,Current
96997,7a36,1,Current
96998,7a37,1,Current
96999,7a3c,5,Current
97000,7a3d,1,Current
97001,7a3f,3,Current
97002,7a3g,1,Current
97003,7a3i,2,Current
97004,7a3j,2,Current
97005,7a3k,2,Current
97006,7a3l,3,Current
97007,7a3n,2,Current
97008,7a3o,2,Current
97009,7a3p,7,Current
97010,7a3q,5,Current
97011,7a3r,1,Current
97012,7a3s,2,Current
97013,7a3t,1,Current
97014,7a3u,3,Current
97015,7a3w,1,Current
97016,7a40,1,Current
97017,7a41,1,Current
97018,7a42,1,Current
97019,7a43,1,Current
97020,7a46,7,Current
97021,7a47,1,Current
97022,7a48,1,Current
97023,7a49,1,Current
97024,7a4a,3,Current
97025,7a4b,1,Current
97026,7a4c,1,Current
97027,7a4d,19,Current
97028,7a4f,193,Current
97029,7a4g,246,Current
97030,7a4h,235,Current
97031,7a4i,600,Current
97032,7a4j,660,Current
97033,7a4n,3,Current
97034,7a4o,1,Current
97035,7a4p,34,Current
97036,7a4r,1,Current
97037,7a4t,2,Current
97038,7a4w,1,Current
97039,7a4y,5,Current
97040,7a50,4,Current
97041,7a52,1,Current
97042,7a53,1,Current
97043,7a54,1,Current
97044,7a55,1,Current
97045,7a57,3,Current
97046,7a59,3,Current
97047,7a5a,6,Current
97048,7a5b,1,Current
97049,7a5c,1,Current
97050,7a5e,1,Current
97051,7a5f,160,Current
97052,7a5g,165,Current
97053,7a5h,102,Current
97054,7a5i,163,Current
97055,7a5j,102,Current
97056,7a5k,159,Current
97057,7a5n,1,Current
97058,7a5o,12,Current
97059,7a5p,28,Current
97060,7a5q,1,Current
97061,7a5r,8,Current
97062,7a5s,8,Current
97063,7a5v,1,Current
97064,7a5x,1,Current
97065,7a5y,14,Current
97066,7a60,1,Current
97067,7a65,3,Current
97068,7a69,2,Current
97069,7a6a,60,Current
97070,7a6b,60,Current
97071,7a6c,2,Current
97072,7a6e,2,Current
97073,7a6f,3,Current
97074,7a6h,34,Current
97075,7a6j,1,Current
97076,7a6k,1,Current
97077,7a6o,1,Current
97078,7a6p,1,Current
97079,7a6q,1,Current
97080,7a6r,5,Current
97081,7a6u,4,Current
97082,7a6y,4,Current
97083,7a76,6,Current
97084,7a77,1,Current
97085,7a78,1,Current
97086,7a79,3,Current
97087,7a7a,1,Current
97088,7a7b,11,Current
97089,7a7c,1,Current
97090,7a7d,9,Current
97091,7a7e,2,Current
97092,7a7g,1,Current
97093,7a80,2,Current
97094,7a86,1,Current
97095,7a89,1,Current
97096,7a8g,1,Current
97097,7a8h,4,Current
97098,7a8i,3,Current
97099,7a8q,5,Current
97100,7a8r,1,Current
97101,7a8t,1,Current
97102,7a8u,1,Current
97103,7a8w,6,Current
97104,7a8x,6,Current
97105,7a8y,5,Current
97106,7a8z,1,Current
97107,7a91,1,Current
97108,7a92,1,Current
97109,7a93,3,Current
97110,7a94,4,Current
97111,7a95,4,Current
97112,7a96,4,Current
97113,7a97,5,Current
97114,7a98,6,Current
97115,7a99,1,Current
97116,7a9a,4,Current
97117,7a9b,1,Current
97118,7a9d,3,Current
97119,7a9v,4,Current
97120,7a9y,1,Current
97121,7a9z,1,Current
97122,7aa0,1,Current
97123,7aa2,1,Current
97124,7aa3,1,Current
97125,7aa5,4,Current
97126,7aa7,2,Current
97127,7aa9,9,Current
97128,7aaa,1,Current
97129,7aab,1,Current
97130,7aac,1,Current
97131,7aad,1,Current
97132,7aag,4,Current
97133,7aah,1,Current
97134,7aal,1,Current
97135,7aam,3,Current
97136,7aan,1,Current
97137,7aap,3,Current
97138,7aas,5,Current
97139,7aat,1,Current
97140,7aau,5,Current
97141,7aav,14,Current
97142,7aaw,1,Current
97143,7ab3,5,Current
97144,7ab4,5,Current
97145,7ab5,5,Current
97146,7ab6,1,Current
97147,7ab7,1,Current
97148,7ab8,1,Current
97149,7ab9,5,Current
97150,7aba,1,Current
97151,7abd,5,Current
97152,7abe,5,Current
97153,7abf,9,Current
97154,7abg,46,Current
97155,7abh,12,Current
97156,7abi,52,Current
97157,7abj,4,Current
97158,7abl,3,Current
97159,7abn,6,Current
97160,7abo,6,Current
97161,7abr,11,Current
97162,7abt,1,Current
97163,7abw,1,Current
97164,7abz,23,Current
97165,7ac0,16,Current
97166,7ac4,1,Current
97167,7ac5,2,Current
97168,7ac7,27,Current
97169,7ac8,5,Current
97170,7ac9,2,Current
97171,7aca,2,Current
97172,7acb,3,Current
97173,7acc,18,Current
97174,7acd,1,Current
97175,7ace,1,Current
97176,7acf,2,Current
97177,7ach,1,Current
97178,7acj,21,Current
97179,7ack,4,Current
97180,7acl,1,Current
97181,7acm,1,Current
97182,7aco,1,Current
97183,7acp,1,Current
97184,7acq,1,Current
97185,7acr,23,Current
97186,7acu,1,Current
97187,7acv,2,Current
97188,7acw,3,Current
97189,7acx,5,Current
97190,7acy,5,Current
97191,7acz,5,Current
97192,7ad0,13,Current
97193,7ad1,3,Current
97194,7ad2,5,Current
97195,7ad3,7,Current
97196,7ad6,2,Current
97197,7ad7,2,Current
97198,7ad8,13,Current
97199,7ad9,12,Current
97200,7adb,15,Current
97201,7adc,17,Current
97202,7add,17,Current
97203,7ade,17,Current
97204,7adf,1,Current
97205,7adi,1,Current
97206,7adk,1,Current
97207,7ado,15,Current
97208,7adp,13,Current
97209,7adq,1,Current
97210,7adr,7,Current
97211,7adt,3,Current
97212,7adu,1,Current
97213,7adv,1,Current
97214,7adx,1,Current
97215,7ady,7,Current
97216,7adz,84,Current
97217,7ae0,108,Current
97218,7ae1,36,Current
97219,7ae2,1,Current
97220,7ae3,36,Current
97221,7ae4,12,Current
97222,7ae5,12,Current
97223,7ae6,1,Current
97224,7ae7,12,Current
97225,7ae8,3,Current
97226,7ae9,10,Current
97227,7aea,34,Current
97228,7aeb,138,Current
97229,7aed,1,Current
97230,7aef,165,Current
97231,7aej,4,Current
97232,7aek,48,Current
97233,7aen,1,Current
97234,7aer,4,Current
97235,7aet,4,Current
97236,7aeu,4,Current
97237,7aev,4,Current
97238,7aew,3,Current
97239,7af3,5,Current
97240,7af5,5,Current
97241,7af8,5,Current
97242,7afa,5,Current
97243,7afd,6,Current
97244,7afh,5,Current
97245,7afi,3,Current
97246,7afk,5,Current
97247,7afl,5,Current
97248,7afn,5,Current
97249,7afo,6,Current
97250,7aft,5,Current
97251,7afv,1,Current
97252,7afx,1,Current
97253,7ag1,1,Current
97254,7ag4,7,Current
97255,7ag6,1,Current
97256,7ag7,9,Current
97257,7ag8,1,Current
97258,7ag9,1,Current
97259,7agb,4,Current
97260,7agc,2,Current
97261,7agd,4,Current
97262,7agf,12,Current
97263,7agg,7,Current
97264,7agh,2,Current
97265,7agj,1,Current
97266,7agk,3,Current
97267,7agm,1,Current
97268,7agn,5,Current
97269,7agp,1,Current
97270,7agq,1,Current
97271,7agr,1,Current
97272,7ags,1,Current
97273,7agt,1,Current
97274,7agu,1,Current
97275,7agv,7,Current
97276,7agw,1,Current
97277,7agx,74,Current
97278,7agy,1,Current
97279,7agz,1,Current
97280,7ah2,1,Current
97281,7ah3,1,Current
97282,7ah4,1,Current
97283,7ah5,1,Current
97284,7ah6,1,Current
97285,7ah8,2,Current
97286,7ah9,434,Current
97287,7ahb,1,Current
97288,7ahc,3,Current
97289,7ahd,4,Current
97290,7ahe,4,Current
97291,7ahf,1,Current
97292,7ahh,4,Current
97293,7ahi,434,Current
97294,7ahj,1,Current
97295,7ahl,13,Current
97296,7ahm,3,Current
97297,7ahn,7,Current
97298,7aho,6,Current
97299,7ahp,1,Current
97300,7ahq,7,Current
97301,7ahr,1,Current
97302,7ahs,2,Current
97303,7aht,1,Current
97304,7ahu,9,Current
97305,7ahv,3,Current
97306,7ahx,3,Current
97307,7ahy,1,Current
97308,7ahz,15,Current
97309,7ai0,7,Current
97310,7ai1,7,Current
97311,7ai2,6,Current
97312,7ai3,6,Current
97313,7ai4,1,Current
97314,7ai5,1,Current
97315,7ai6,1,Current
97316,7ai7,1,Current
97317,7aia,1,Current
97318,7aib,3,Current
97319,7aic,3,Current
97320,7aid,3,Current
97321,7aie,3,Current
97322,7aif,3,Current
97323,7aig,3,Current
97324,7aih,249,Current
97325,7aii,3,Current
97326,7aij,3,Current
97327,7ain,1,Current
97328,7aio,1,Current
97329,7aip,1,Current
97330,7aiq,1,Current
97331,7air,1,Current
97332,7aiu,1,Current
97333,7aiw,1,Current
97334,7aiy,1,Current
97335,7aiz,7,Current
97336,7aj0,12,Current
97337,7aj6,1,Current
97338,7ajb,60,Current
97339,7ajc,59,Current
97340,7ajd,60,Current
97341,7aje,59,Current
97342,7ajf,65,Current
97343,7ajg,59,Current
97344,7ajh,60,Current
97345,7aji,59,Current
97346,7ajj,60,Current
97347,7ajk,1,Current
97348,7ajl,1,Current
97349,7ajm,1,Current
97350,7ajp,16,Current
97351,7ajq,11,Current
97352,7ajs,1,Current
97353,7ajt,176,Current
97354,7aju,167,Current
97355,7ajv,1,Current
97356,7ajy,1,Current
97357,7ajz,1,Current
97358,7ak0,1,Current
97359,7ak2,1,Current
97360,7ak5,131,Current
97361,7ak6,128,Current
97362,7ak7,7,Current
97363,7ak8,12,Current
97364,7ak9,3,Current
97365,7aka,1,Current
97366,7akb,1,Current
97367,7akd,7,Current
97368,7ake,1,Current
97369,7akj,9,Current
97370,7akm,1,Current
97371,7ako,3,Current
97372,7akr,4,Current
97373,7aks,9,Current
97374,7akv,1,Current
97375,7akw,1,Current
97376,7akx,1,Current
97377,7al2,1,Current
97378,7al3,3,Current
97379,7al4,3,Current
97380,7al5,4,Current
97381,7al6,4,Current
97382,7al8,16,Current
97383,7al9,15,Current
97384,7ala,10,Current
97385,7alb,51,Current
97386,7alc,10,Current
97387,7ali,1,Current
97388,7alm,1,Current
97389,7aln,9,Current
97390,7alo,7,Current
97391,7alq,51,Current
97392,7alr,2,Current
97393,7als,1,Current
97394,7alt,1,Current
97395,7alw,18,Current
97396,7aly,2,Current
97397,7alz,1,Current
97398,7am0,4,Current
97399,7am1,1,Current
97400,7am2,208,Current
97401,7am6,4,Current
97402,7am7,4,Current
97403,7amc,1,Current
97404,7amh,1,Current
97405,7amk,1,Current
97406,7aml,9,Current
97407,7amn,1,Current
97408,7amt,1,Current
97409,7amv,24,Current
97410,7amy,9,Current
97411,7an4,3,Current
97412,7ana,1,Current
97413,7anb,1,Current
97414,7anc,1,Current
97415,7ane,443,Current
97416,7ang,4,Current
97417,7ani,1,Current
97418,7anj,1,Current
97419,7ank,3,Current
97420,7anm,14,Current
97421,7anq,1,Current
97422,7ant,1,Current
97423,7anu,1,Current
97424,7anw,8,Current
97425,7anz,3,Current
97426,7ao0,1,Current
97427,7ao1,1,Current
97428,7ao2,1,Current
97429,7ao3,1,Current
97430,7ao4,1,Current
97431,7ao5,1,Current
97432,7ao7,5,Current
97433,7ao8,4,Current
97434,7ao9,4,Current
97435,7aoa,6,Current
97436,7aob,6,Current
97437,7aoc,17,Current
97438,7aod,38,Current
97439,7aoe,17,Current
97440,7aof,20,Current
97441,7aog,1,Current
97442,7aoh,22,Current
97443,7aoi,262,Current
97444,7aom,1,Current
97445,7aor,222,Current
97446,7aos,3,Current
97447,7aov,1,Current
97448,7aoz,19,Current
97449,7ap3,1,Current
97450,7ap4,1,Current
97451,7ap5,21,Current
97452,7ap8,18,Current
97453,7ap9,18,Current
97454,7apd,6,Current
97455,7ape,1,Current
97456,7apf,1,Current
97457,7apg,3,Current
97458,7api,1,Current
97459,7apj,1,Current
97460,7apk,36,Current
97461,7apn,1,Current
97462,7apo,3,Current
97463,7app,1,Current
97464,7apr,11,Current
97465,7aps,1,Current
97466,7apu,1,Current
97467,7apx,8,Current
97468,7apy,1,Current
97469,7apz,1,Current
97470,7aq0,1,Current
97471,7aq1,1,Current
97472,7aq2,1,Current
97473,7aq3,1,Current
97474,7aq4,1,Current
97475,7aq5,1,Current
97476,7aq6,1,Current
97477,7aq7,1,Current
97478,7aq8,1,Current
97479,7aq9,1,Current
97480,7aqa,1,Current
97481,7aqb,1,Current
97482,7aqc,11,Current
97483,7aqd,10,Current
97484,7aqf,1,Current
97485,7aqg,2,Current
97486,7aqh,8,Current
97487,7aqk,11,Current
97488,7aql,3,Current
97489,7aqm,1,Current
97490,7aqo,16,Current
97491,7aqq,40,Current
97492,7aqr,30,Current
97493,7aqs,60,Current
97494,7aqu,1,Current
97495,7aqv,1,Current
97496,7aqw,25,Current
97497,7aqx,3,Current
97498,7aqy,3,Current
97499,7aqz,3,Current
97500,7ar0,1,Current
97501,7ar4,1,Current
97502,7ar7,96,Current
97503,7ar8,102,Current
97504,7ar9,100,Current
97505,7ara,1,Current
97506,7arb,102,Current
97507,7arc,41,Current
97508,7ard,149,Current
97509,7arh,4,Current
97510,7ari,3,Current
97511,7arj,4,Current
97512,7ark,4,Current
97513,7arl,4,Current
97514,7arm,6,Current
97515,7arn,1,Current
97516,7arp,1,Current
97517,7arr,3,Current
97518,7ars,1,Current
97519,7arw,1,Current
97520,7arx,2,Current
97521,7as4,43,Current
97522,7as8,12,Current
97523,7as9,10,Current
97524,7asa,1,Current
97525,7asb,1,Current
97526,7asc,1,Current
97527,7asd,26,Current
97528,7ase,74,Current
97529,7ash,36,Current
97530,7asl,36,Current
97531,7asm,9,Current
97532,7asn,9,Current
97533,7aso,15,Current
97534,7asp,16,Current
97535,7ass,3,Current
97536,7ast,25,Current
97537,7asv,1,Current
97538,7asz,1,Current
97539,7at0,1,Current
97540,7at1,3,Current
97541,7at2,1,Current
97542,7at3,1,Current
97543,7at5,1,Current
97544,7at8,13,Current
97545,7ata,10,Current
97546,7atd,1,Current
97547,7ate,4,Current
97548,7atf,1,Current
97549,7ati,1,Current
97550,7atn,3,Current
97551,7atq,1,Current
97552,7atr,1,Current
97553,7atu,2,Current
97554,7au3,4,Current
97555,7au5,9,Current
97556,7au6,4,Current
97557,7aud,5,Current
97558,7aue,6,Current
97559,7auw,3,Current
97560,7aux,1,Current
97561,7auy,1,Current
97562,7av5,1,Current
97563,7av7,5,Current
97564,7avd,1,Current
97565,7avk,1,Current
97566,7avl,1,Current
97567,7avr,9,Current
97568,7avs,1,Current
97569,7avt,1,Current
97570,7avu,1,Current
97571,7avx,1,Current
97572,7aw4,1,Current
97573,7aw5,1,Current
97574,7aw6,1,Current
97575,7awe,69,Current
97576,7awt,11,Current
97577,7awv,1,Current
97578,7awx,1,Current
97579,7ax1,1,Current
97580,7ax3,84,Current
97581,7ax4,1,Current
97582,7axn,1,Current
97583,7axt,1,Current
97584,7axv,1,Current
97585,7axw,1,Current
97586,7axy,1,Current
97587,7axz,1,Current
97588,7ay0,2,Current
97589,7ay1,5,Current
97590,7ay2,5,Current
97591,7ay6,1,Current
97592,7ay9,1,Current
97593,7aya,1,Current
97594,7aye,1,Current
97595,7ayf,1,Current
97596,7ayg,12,Current
97597,7ayn,1,Current
97598,7ayq,1,Current
97599,7ayr,1,Current
97600,7ayw,1,Current
97601,7ayx,1,Current
97602,7az1,1,Current
97603,7az2,1,Current
97604,7az5,6,Current
97605,7az8,1,Current
97606,7azb,1,Current
97607,7azc,5,Current
97608,7azd,6,Current
97609,7aze,1,Current
97610,7azf,4,Current
97611,7azg,13,Current
97612,7azk,3,Current
97613,7azl,5,Current
97614,7azp,7,Current
97615,7azq,1,Current
97616,7azr,1,Current
97617,7azv,1,Current
97618,7azw,1,Current
97619,7azx,3,Current
97620,7azy,39,Current
97621,7b00,1,Current
97622,7b03,5,Current
97623,7b04,43,Current
97624,7b05,4,Current
97625,7b09,4,Current
97626,7b0a,3,Current
97627,7b0b,2,Current
97628,7b0d,1,Current
97629,7b0h,1,Current
97630,7b0i,5,Current
97631,7b0j,4,Current
97632,7b0n,138,Current
97633,7b0o,1,Current
97634,7b0p,1,Current
97635,7b0s,4,Current
97636,7b0u,90,Current
97637,7b0v,1,Current
97638,7b0w,1,Current
97639,7b0x,2,Current
97640,7b0y,28,Current
97641,7b0z,1,Current
97642,7b12,69,Current
97643,7b13,1,Current
97644,7b14,1,Current
97645,7b15,1,Current
97646,7b16,4,Current
97647,7b17,1,Current
97648,7b18,9,Current
97649,7b1f,5,Current
97650,7b1g,5,Current
97651,7b1h,11,Current
97652,7b1i,1,Current
97653,7b1j,5,Current
97654,7b1k,1,Current
97655,7b1l,1,Current
97656,7b1n,1,Current
97657,7b1o,1,Current
97658,7b1r,1,Current
97659,7b1s,12,Current
97660,7b1u,1,Current
97661,7b1v,1,Current
97662,7b1w,12,Current
97663,7b1x,1,Current
97664,7b1y,4,Current
97665,7b1z,1,Current
97666,7b20,4,Current
97667,7b22,10,Current
97668,7b23,4,Current
97669,7b24,4,Current
97670,7b25,4,Current
97671,7b26,2,Current
97672,7b27,3,Current
97673,7b28,11,Current
97674,7b2b,1,Current
97675,7b2c,12,Current
97676,7b2e,12,Current
97677,7b2h,13,Current
97678,7b2i,1,Current
97679,7b2k,1,Current
97680,7b2l,22,Current
97681,7b2m,4,Current
97682,7b2n,10,Current
97683,7b2o,6,Current
97684,7b2p,4,Current
97685,7b2q,4,Current
97686,7b2r,1,Current
97687,7b2t,2,Current
97688,7b2u,1,Current
97689,7b35,1,Current
97690,7b36,1,Current
97691,7b39,1,Current
97692,7b3b,2,Current
97693,7b3c,2,Current
97694,7b3d,2,Current
97695,7b3e,1,Current
97696,7b3m,1,Current
97697,7b3o,3,Current
97698,7b3r,1,Current
97699,7b3s,1,Current
97700,7b3u,1,Current
97701,7b43,1,Current
97702,7b46,3,Current
97703,7b47,3,Current
97704,7b48,3,Current
97705,7b49,1,Current
97706,7b4a,1,Current
97707,7b4b,3,Current
97708,7b4c,3,Current
97709,7b4i,1,Current
97710,7b4j,1,Current
97711,7b4l,1,Current
97712,7b4m,1,Current
97713,7b4o,3,Current
97714,7b4p,3,Current
97715,7b4q,1,Current
97716,7b4t,1,Current
97717,7b4u,3,Current
97718,7b4v,3,Current
97719,7b4w,3,Current
97720,7b4y,1,Current
97721,7b51,1,Current
97722,7b53,1,Current
97723,7b58,2,Current
97724,7b59,2,Current
97725,7b5a,2,Current
97726,7b5c,1,Current
97727,7b5d,1,Current
97728,7b5e,1,Current
97729,7b5f,9,Current
97730,7b5h,294,Current
97731,7b5i,84,Current
97732,7b5j,1,Current
97733,7b5k,22,Current
97734,7b5l,15,Current
97735,7b5m,8,Current
97736,7b5n,7,Current
97737,7b5o,3,Current
97738,7b5p,3,Current
97739,7b5q,3,Current
97740,7b5r,8,Current
97741,7b5s,3,Current
97742,7b5t,6,Current
97743,7b5u,1,Current
97744,7b5v,1,Current
97745,7b5y,6,Current
97746,7b60,1,Current
97747,7b61,1,Current
97748,7b63,1,Current
97749,7b65,1,Current
97750,7b66,4,Current
97751,7b67,1,Current
97752,7b68,1,Current
97753,7b6b,1,Current
97754,7b6d,12,Current
97755,7b6g,1,Current
97756,7b6i,1,Current
97757,7b6j,1,Current
97758,7b6k,1,Current
97759,7b6l,1,Current
97760,7b6m,1,Current
97761,7b6n,1,Current
97762,7b6o,1,Current
97763,7b6p,1,Current
97764,7b6q,1,Current
97765,7b6r,14,Current
97766,7b6x,11,Current
97767,7b70,13,Current
97768,7b73,4,Current
97769,7b74,4,Current
97770,7b75,1,Current
97771,7b7d,80,Current
97772,7b7n,2,Current
97773,7b7p,1,Current
97774,7b7q,1,Current
97775,7b7r,1,Current
97776,7b7s,4,Current
97777,7b7t,1,Current
97778,7b7u,18,Current
97779,7b7v,1,Current
97780,7b7z,1,Current
97781,7b80,1,Current
97782,7b81,1,Current
97783,7b88,1,Current
97784,7b8p,3,Current
97785,7b8q,3,Current
97786,7b8r,9,Current
97787,7b8s,9,Current
97788,7b8t,9,Current
97789,7b8v,30,Current
97790,7b8w,1,Current
97791,7b91,5,Current
97792,7b92,5,Current
97793,7b93,134,Current
97794,7b94,1,Current
97795,7b95,1,Current
97796,7b96,1,Current
97797,7b97,1,Current
97798,7b9a,2,Current
97799,7b9c,5,Current
97800,7b9e,1,Current
97801,7b9f,8,Current
97802,7b9h,1,Current
97803,7b9k,36,Current
97804,7b9l,1,Current
97805,7b9o,1,Current
97806,7b9q,1,Current
97807,7b9s,66,Current
97808,7b9v,82,Current
97809,7b9w,1,Current
97810,7ba2,1,Current
97811,7ba3,1,Current
97812,7ba4,6,Current
97813,7ba5,1,Current
97814,7ba6,1,Current
97815,7bag,2,Current
97816,7bai,1,Current
97817,7bam,1,Current
97818,7ban,1,Current
97819,7baq,1,Current
97820,7bas,5,Current
97821,7bat,2,Current
97822,7bau,10,Current
97823,7bav,5,Current
97824,7baw,7,Current
97825,7bb0,1,Current
97826,7bb2,1,Current
97827,7bb3,1,Current
97828,7bb6,6,Current
97829,7bb7,7,Current
97830,7bba,3,Current
97831,7bbd,4,Current
97832,7bbf,4,Current
97833,7bbg,5,Current
97834,7bbh,3,Current
97835,7bbj,7,Current
97836,7bbl,4,Current
97837,7bbn,1,Current
97838,7bbo,1,Current
97839,7bbp,6,Current
97840,7bbs,1,Current
97841,7bbt,2,Current
97842,7bbw,1,Current
97843,7bbz,2,Current
97844,7bc3,5,Current
97845,7bc4,1,Current
97846,7bc6,1,Current
97847,7bc7,1,Current
97848,7bcb,1,Current
97849,7bcm,1,Current
97850,7bco,1,Current
97851,7bcq,3,Current
97852,7bcs,3,Current
97853,7bct,3,Current
97854,7bcw,1,Current
97855,7bcy,2,Current
97856,7bcz,3,Current
97857,7bdi,1,Current
97858,7bdj,1,Current
97859,7bdk,1,Current
97860,7bdl,1,Current
97861,7bdn,1,Current
97862,7bdp,1,Current
97863,7bdt,1,Current
97864,7bdu,11,Current
97865,7bdv,2,Current
97866,7bdw,1,Current
97867,7bdx,7,Current
97868,7bdy,1,Current
97869,7be7,1,Current
97870,7be9,3,Current
97871,7bea,1,Current
97872,7bed,1,Current
97873,7bee,11,Current
97874,7bef,10,Current
97875,7beg,8,Current
97876,7beh,2,Current
97877,7bei,3,Current
97878,7bej,3,Current
97879,7bek,3,Current
97880,7bel,12,Current
97881,7bem,3,Current
97882,7ben,10,Current
97883,7beo,12,Current
97884,7bep,14,Current
97885,7bes,3,Current
97886,7beu,3,Current
97887,7bey,3,Current
97888,7bez,1,Current
97889,7bf0,1,Current
97890,7bf1,2,Current
97891,7bf2,2,Current
97892,7bf3,4,Current
97893,7bf5,4,Current
97894,7bf6,1,Current
97895,7bf8,1,Current
97896,7bfb,1,Current
97897,7bfi,16,Current
97898,7bfk,1,Current
97899,7bfl,3,Current
97900,7bfm,1,Current
97901,7bfp,4,Current
97902,7bfq,4,Current
97903,7bfw,1,Current
97904,7bg0,5,Current
97905,7bg1,1,Current
97906,7bg3,1,Current
97907,7bg4,1,Current
97908,7bg6,6,Current
97909,7bg7,8,Current
97910,7bg8,3,Current
97911,7bg9,1,Current
97912,7bgb,8,Current
97913,7bgd,3,Current
97914,7bge,5,Current
97915,7bgf,1,Current
97916,7bgi,35,Current
97917,7bgk,4,Current
97918,7bgl,286,Current
97919,7bgm,1,Current
97920,7bgn,6,Current
97921,7bgo,2,Current
97922,7bgp,1,Current
97923,7bgq,1,Current
97924,7bgr,1,Current
97925,7bgs,1,Current
97926,7bgt,6,Current
97927,7bgu,5,Current
97928,7bgv,1,Current
97929,7bgw,1,Current
97930,7bgy,4,Current
97931,7bh1,4,Current
97932,7bh2,4,Current
97933,7bh9,1,Current
97934,7bhe,2,Current
97935,7bhf,2,Current
97936,7bhg,1,Current
97937,7bhj,4,Current
97938,7bhp,38,Current
97939,7bhq,5,Current
97940,7bhy,1,Current
97941,7bi3,1,Current
97942,7bi7,1,Current
97943,7bia,1,Current
97944,7bib,1,Current
97945,7bic,3,Current
97946,7bie,1,Current
97947,7bif,4,Current
97948,7big,1,Current
97949,7bii,1,Current
97950,7bik,1,Current
97951,7bil,1,Current
97952,7bim,38,Current
97953,7bin,173,Current
97954,7bio,1,Current
97955,7bip,1,Current
97956,7biq,1,Current
97957,7bis,4,Current
97958,7biw,1,Current
97959,7bix,17,Current
97960,7biy,1,Current
97961,7biz,1,Current
97962,7bj0,1,Current
97963,7bj2,52,Current
97964,7bj4,7,Current
97965,7bj5,7,Current
97966,7bj9,1,Current
97967,7bjb,1,Current
97968,7bjc,7,Current
97969,7bjf,1,Current
97970,7bji,5,Current
97971,7bjk,6,Current
97972,7bjl,1,Current
97973,7bjn,1,Current
97974,7bjp,3,Current
97975,7bjs,3,Current
97976,7bjt,1,Current
97977,7bju,1,Current
97978,7bjv,6,Current
97979,7bjw,1,Current
97980,7bjy,1,Current
97981,7bjz,1,Current
97982,7bk0,45,Current
97983,7bk4,3,Current
97984,7bk6,1,Current
97985,7bk7,1,Current
97986,7bk9,4,Current
97987,7bka,4,Current
97988,7bkb,38,Current
97989,7bkc,40,Current
97990,7bkd,15,Current
97991,7bke,14,Current
97992,7bkg,4,Current
97993,7bkh,1,Current
97994,7bl1,4,Current
97995,7bl2,12,Current
97996,7bl3,13,Current
97997,7bl4,13,Current
97998,7bl5,17,Current
97999,7bl6,13,Current
98000,7bl7,17,Current
98001,7ble,4,Current
98002,7bln,2,Current
98003,7blo,9,Current
98004,7blp,3,Current
98005,7blq,5,Current
98006,7blr,3,Current
98007,7blx,32,Current
98008,7blz,27,Current
98009,7bm2,3,Current
98010,7bm4,1,Current
98011,7bm5,11,Current
98012,7bm6,1,Current
98013,7bm8,1,Current
98014,7bme,7,Current
98015,7bmi,1,Current
98016,7bmj,2,Current
98017,7bmk,1,Current
98018,7bml,4,Current
98019,7bmm,4,Current
98020,7bn1,3,Current
98021,7bn2,3,Current
98022,7bn3,4,Current
98023,7bn9,1,Current
98024,7bng,1,Current
98025,7bnh,1,Current
98026,7bni,1,Current
98027,7bnk,1,Current
98028,7bnm,3,Current
98029,7bnn,3,Current
98030,7bno,3,Current
98031,7bnq,5,Current
98032,7bnr,1,Current
98033,7bns,1,Current
98034,7bnt,2,Current
98035,7bnu,1,Current
98036,7bnv,2,Current
98037,7bnw,3,Current
98038,7bnx,1,Current
98039,7bny,4,Current
98040,7bo6,1,Current
98041,7bo7,1,Current
98042,7bo8,6,Current
98043,7bo9,6,Current
98044,7boa,8,Current
98045,7bob,3,Current
98046,7boc,1,Current
98047,7bod,4,Current
98048,7boe,9,Current
98049,7bof,3,Current
98050,7bog,4,Current
98051,7boh,9,Current
98052,7boi,4,Current
98053,7bok,12,Current
98054,7boo,7,Current
98055,7bop,7,Current
98056,7bou,12,Current
98057,7bow,1,Current
98058,7box,12,Current
98059,7boy,6,Current
98060,7boz,18,Current
98061,7bp0,12,Current
98062,7bp1,4,Current
98063,7bp2,3,Current
98064,7bp3,1,Current
98065,7bp4,4,Current
98066,7bp5,2,Current
98067,7bp6,2,Current
98068,7bp8,6,Current
98069,7bp9,6,Current
98070,7bpa,6,Current
98071,7bpb,6,Current
98072,7bpc,4,Current
98073,7bpd,1,Current
98074,7bph,1,Current
98075,7bpi,1,Current
98076,7bpk,7,Current
98077,7bpo,1,Current
98078,7bpr,1,Current
98079,7bps,1,Current
98080,7bpy,2,Current
98081,7bpz,3,Current
98082,7bq0,3,Current
98083,7bq1,1,Current
98084,7bq2,1,Current
98085,7bq3,1,Current
98086,7bq4,1,Current
98087,7bq5,4,Current
98088,7bq7,1,Current
98089,7bq9,1,Current
98090,7bqa,1,Current
98091,7bqj,1,Current
98092,7bqk,1,Current
98093,7bql,1,Current
98094,7bqt,24,Current
98095,7bqu,1,Current
98096,7bqv,1,Current
98097,7bqw,6,Current
98098,7bqx,38,Current
98099,7bqz,7,Current
98100,7br1,1,Current
98101,7br2,5,Current
98102,7br7,40,Current
98103,7br8,31,Current
98104,7br9,1,Current
98105,7bra,1,Current
98106,7brd,1,Current
98107,7bre,5,Current
98108,7brg,3,Current
98109,7brh,3,Current
